scorer,,,AVS,AVS,AVS,AVS,AVS,AVS,AVS,AVS,AVS,AVS,AVS,AVS,AVS,AVS,AVS,AVS,AVS,AVS,AVS,AVS,AVS,AVS,AVS,AVS
labeled-data,cam1_G7c1_2,img1460.png,580.106824753394,66.15325233656144,504.3173492790045,104.79102414703449,563.7600751412707,173.1501588886407,636.5774143225469,149.37306854373423,161.03560742441675,140.45665966439412,119.42569932083035,190.9829766473204,153.60526669163346,251.91177065614335,293.2956724679592,232.59288475090688,327.4752398387623,195.44118108699047,308.15635393352574,283.1192017338332,306.6702857869691,394.5743127255825,337.8777168646589,421.3235393636023
labeled-data,cam1_G7c1_2,img1494.png,577.1346884602807,64.66718419000479,504.3173492790045,115.19350117293108,568.2182795809407,171.66409074208406,638.0634824691036,153.83127298340423,152.1191985450768,155.31734112996065,109.02322229493376,214.76006699222694,149.1470622519635,248.93963436303005,297.75387690762915,229.62074845779358,330.4473761318756,193.95511294043382,312.61455837319573,281.6331335872766,302.21208134729915,387.1439719927992,345.3080575974422,419.8374712170457
labeled-data,cam1_G7c1_2,img1638.png,580.106824753394,64.66718419000479,505.8034174255612,112.22136487981778,571.190415874054,173.1501588886407,635.0913461759903,155.31734112996088,169.9520163037567,143.42879595750742,119.42569932083035,205.843658112887,146.17492595885017,245.9674980699167,290.32353617484586,234.07895289746352,325.9891716922056,193.95511294043382,305.18421764041244,278.6609972941633,311.1284902266391,390.1161082859125,342.33592130432885,416.8653349239324
labeled-data,cam1_G7c1_2,img1661.png,580.106824753394,63.18111604344814,499.8591448393345,113.70743302637443,565.2461432878274,170.1780225955274,636.5774143225469,155.31734112996088,161.03560742441675,146.4009322506207,113.48142673460373,211.7879306991136,147.66099410540684,247.4535662164734,296.2678087610725,232.59288475090688,333.4195124249889,192.46904479387717,315.58669466630903,277.1749291476066,308.15635393352574,390.1161082859125,342.33592130432885,418.351403070489
labeled-data,cam1_G7c1_2,img1689.png,584.565029193064,66.15325233656144,498.3730766927779,110.73529673326111,568.2182795809407,173.1501588886407,638.0634824691036,159.77554556963088,183.3266296227666,133.02631893161083,117.9396311742737,190.9829766473204,161.03560742441675,248.93963436303005,290.32353617484586,231.10681660435023,333.4195124249889,188.01084035420718,308.15635393352574,284.60526988038987,312.61455837319573,394.5743127255825,349.76626203711214,422.809607510159
labeled-data,cam1_G7c1_2,img1708.png,575.648620313724,66.15325233656144,502.83128113244777,121.13777375915772,566.7322114343841,168.69195444897076,630.6331417363203,149.37306854373423,165.49381186408672,140.45665966439412,117.9396311742737,204.3575899663303,149.1470622519635,247.4535662164734,300.72601320074244,232.59288475090688,336.39164871810226,192.46904479387717,312.61455837319573,281.6331335872766,306.6702857869691,391.6021764324692,342.33592130432885,419.8374712170457
labeled-data,cam1_G7c1_2,img1964.png,580.106824753394,61.69504789689147,504.3173492790045,107.76316044014781,571.190415874054,173.1501588886407,635.0913461759903,149.37306854373423,166.97988001064337,143.42879595750742,116.45356302771702,213.27399884567023,149.1470622519635,248.93963436303005,290.32353617484586,231.10681660435023,327.4752398387623,190.98297664732053,354.22446647678214,292.03561061317316,300.72601320074244,388.63004013935586,358.6826709164521,422.809607510159
labeled-data,cam1_G7c1_2,img2131.png,578.6207566068373,67.63932048311811,501.3452129858912,104.79102414703449,569.7043477274974,173.1501588886407,629.1470735897636,150.85913669029094,141.7167215191802,155.31734112996065,113.48142673460373,219.21827143189688,153.60526669163346,254.8839069492567,293.2956724679592,229.62074845779358,325.9891716922056,190.98297664732053,352.73839833022544,299.46595134595646,305.18421764041244,390.1161082859125,340.8498531577722,412.4071304842624
labeled-data,cam1_G7c1_2,img2160.png,578.6207566068373,64.66718419000479,504.3173492790045,106.27709229359114,578.6207566068373,168.69195444897076,633.6052780294336,138.97059151783765,153.60526669163346,149.37306854373406,114.96749488116038,223.67647587156688,149.1470622519635,245.96749806991676,287.35139988173256,231.10681660435023,321.5309672525357,195.44118108699047,349.76626203711214,299.46595134595646,305.18421764041244,384.1718356996859,340.8498531577722,418.351403070489
labeled-data,cam1_G7c1_2,img2248.png,583.0789610465073,63.18111604344814,499.8591448393345,110.73529673326111,572.6764840206107,173.1501588886407,633.6052780294336,143.42879595750765,141.7167215191802,156.8034092765173,110.5092904414904,217.73220328534023,146.17492595885017,244.48142992336005,291.8096043214025,231.10681660435023,328.96130798531897,195.44118108699047,306.6702857869691,284.60526988038987,317.0727628128657,391.6021764324692,351.2523301836688,422.809607510159
labeled-data,cam1_G7c1_2,img2507.png,580.106824753394,67.63932048311811,498.3730766927779,110.73529673326111,565.2461432878274,171.66409074208406,632.1192098828769,146.40093225062094,141.7167215191802,155.31734112996065,117.9396311742737,219.21827143189688,147.66099410540684,250.4257025095867,342.33592130432885,248.9396343630301,328.96130798531897,193.95511294043382,357.19660276989543,311.35449651840975,306.6702857869691,393.08824457902585,349.76626203711214,422.809607510159
labeled-data,cam1_G7c1_2,img2537.png,574.1625521671674,64.66718419000479,507.28948557211777,109.24922858670446,569.7043477274974,170.1780225955274,638.0634824691036,149.37306854373423,156.57740298474678,147.88700039717736,113.48142673460373,213.27399884567023,149.1470622519635,250.4257025095867,294.78174061451585,237.05108919057687,328.96130798531897,190.98297664732053,311.1284902266391,284.60526988038987,315.58669466630903,394.5743127255825,360.16873906300873,421.3235393636023
labeled-data,cam1_G7c1_2,img2556.png,583.0789610465073,64.66718419000479,502.83128113244777,115.19350117293108,563.7600751412707,168.69195444897076,636.5774143225469,159.77554556963088,158.06347113130343,147.88700039717736,109.02322229493376,210.30186255255694,143.20278966573684,245.9674980699167,339.36378501121555,245.96749806991681,328.96130798531897,196.92724923354712,324.50310354564897,311.3544965184097,315.58669466630903,397.5464490186958,349.76626203711214,421.3235393636023
labeled-data,cam1_G7c1_2,img2599.png,580.106824753394,66.15325233656144,502.83128113244777,112.22136487981778,563.7600751412707,170.1780225955274,632.1192098828769,156.80340927651753,138.74458522606687,153.831272983404,117.9396311742737,214.76006699222694,149.1470622519635,245.96749806991676,291.8096043214025,232.59288475090688,328.96130798531897,195.44118108699047,311.1284902266391,280.1470654407199,305.18421764041244,390.1161082859125,342.33592130432885,415.37926677737573
labeled-data,cam1_G7c1_2,img2754.png,578.6207566068373,67.63932048311811,505.8034174255612,110.73529673326111,571.190415874054,176.12229518175405,633.6052780294336,146.40093225062094,138.74458522606687,161.2616137161873,114.96749488116038,219.21827143189688,140.23065337262355,244.48142992336005,297.75387690762915,231.10681660435023,327.4752398387623,199.89938552666047,360.16873906300873,300.95201949251316,317.0727628128657,393.08824457902585,351.2523301836688,418.351403070489
labeled-data,cam1_G7c1_2,img2762.png,578.6207566068373,66.15325233656144,505.8034174255612,107.76316044014781,568.2182795809407,170.1780225955274,638.0634824691036,146.40093225062094,172.92415259687,140.45665966439412,110.5092904414904,202.87152181977365,146.17492595885017,247.4535662164734,290.32353617484586,231.10681660435023,327.4752398387623,192.46904479387717,312.61455837319573,278.6609972941633,312.61455837319573,394.5743127255825,352.73839833022544,424.2956756567157
labeled-data,cam1_G7c1_2,img2771.png,577.1346884602807,67.63932048311808,498.3730766927779,112.22136487981778,562.2740069947141,171.66409074208406,635.0913461759903,155.31734112996088,153.60526669163346,150.8591366902907,111.99535858804705,208.8157944060003,143.20278966573684,240.0232254836901,291.8096043214025,234.07895289746352,325.9891716922056,196.92724923354712,312.61455837319573,281.6331335872766,315.58669466630903,402.0046534583658,352.73839833022544,421.3235393636023
labeled-data,cam1_G7c1_2,img2822.png,581.5928928999506,64.66718419000479,499.8591448393345,110.73529673326111,569.7043477274974,173.1501588886407,632.1192098828769,149.37306854373423,165.49381186408672,141.94272781095077,111.99535858804705,211.7879306991136,153.60526669163346,247.4535662164734,300.72601320074244,234.07895289746352,327.4752398387623,196.92724923354712,315.58669466630903,280.1470654407199,315.58669466630903,394.5743127255825,354.22446647678214,421.3235393636023
labeled-data,cam1_G7c1_2,img2835.png,580.106824753394,67.63932048311811,502.83128113244777,107.76316044014781,571.190415874054,168.69195444897076,635.0913461759903,152.34520483684759,177.38235703653996,134.51238707816748,114.96749488116038,216.2461351387836,161.03560742441675,262.31424768203993,300.72601320074244,234.07895289746352,327.4752398387623,193.95511294043382,315.58669466630903,284.60526988038987,314.1006265197524,396.06038087213915,357.19660276989543,427.26781194982897
labeled-data,cam1_G7c1_2,img2859.png,578.6207566068373,67.63932048311811,505.8034174255612,112.22136487981778,560.7879388481574,170.1780225955274,636.5774143225469,158.28947742307417,166.97988001064337,143.42879595750742,116.45356302771702,202.87152181977365,150.63313039852014,251.91177065614335,291.8096043214025,232.59288475090688,330.4473761318756,190.98297664732053,308.15635393352574,278.6609972941633,303.6981494938558,388.63004013935586,352.73839833022544,425.7817438032723
labeled-data,cam1_G7c1_2,img2890.png,578.6207566068373,66.15325233656144,501.3452129858912,113.70743302637443,566.7322114343841,174.6362270351974,638.0634824691036,153.83127298340423,155.0913348381901,147.88700039717736,116.45356302771702,204.3575899663303,152.1191985450768,254.8839069492567,333.41951242498897,245.96749806991681,333.4195124249889,204.3575899663304,355.7105346233388,299.46595134595646,308.15635393352574,391.6021764324692,343.8219894508855,415.37926677737573
labeled-data,cam1_G7c1_2,img3023.png,581.5928928999506,66.15325233656144,501.3452129858912,106.27709229359114,572.6764840206107,173.1501588886407,633.6052780294336,146.40093225062094,159.54953927786008,143.42879595750742,120.911767467387,204.3575899663303,150.63313039852014,253.3978388027,293.2956724679592,231.10681660435023,328.96130798531897,193.95511294043382,317.0727628128657,275.68886100104993,306.6702857869691,393.08824457902585,339.36378501121555,412.4071304842624
labeled-data,cam1_G7c1_2,img3056.png,583.0789610465073,66.15325233656144,501.3452129858912,112.22136487981778,568.2182795809407,173.1501588886407,639.5495506156602,152.34520483684759,165.49381186408672,137.48452337128077,122.39783561394367,188.01084035420712,155.0913348381901,248.93963436303005,363.1408753561221,238.53715733713352,343.8219894508855,190.98297664732053,343.8219894508855,277.17492914760663,312.61455837319573,399.03251716525244,345.3080575974422,425.7817438032723
labeled-data,cam1_G7c1_2,img3107.png,575.648620313724,64.66718419000479,507.28948557211777,112.22136487981778,575.648620313724,173.1501588886407,638.0634824691036,137.484523371281,180.35449332965328,127.0820463453842,134.2863807863969,162.74768186274395,152.1191985450768,244.48142992336005,379.4876249682453,240.02322548369023,364.6269435026787,192.46904479387717,355.7105346233388,272.71672470793663,300.72601320074244,393.08824457902585,345.3080575974422,424.2956756567157
labeled-data,cam1_G7c1_2,img3160.png,580.106824753394,72.09752492278808,505.8034174255612,113.70743302637443,569.7043477274974,171.66409074208406,632.1192098828769,156.80340927651753,161.03560742441675,147.88700039717742,120.911767467387,202.87152181977365,150.63313039852014,242.9953617768034,380.97369311480196,240.02322548369023,364.6269435026787,196.92724923354717,363.1408753561221,274.2027928544933,306.6702857869691,391.6021764324692,343.8219894508855,419.8374712170457
labeled-data,cam1_G7c1_2,img3217.png,575.648620313724,67.63932048311808,498.3730766927779,119.65170561260105,571.190415874054,171.66409074208406,636.5774143225469,146.40093225062094,168.46594815720002,133.02631893161083,122.39783561394367,170.17802259552724,150.63313039852014,244.48142992336005,358.6826709164521,242.99536177680352,339.36378501121555,190.98297664732053,330.4473761318756,272.71672470793663,293.2956724679592,396.06038087213915,336.39164871810226,421.3235393636023
labeled-data,cam1_G7c1_2,img3252.png,577.1346884602807,66.15325233656144,504.3173492790045,112.22136487981778,571.190415874054,168.69195444897076,633.6052780294336,149.37306854373423,166.97988001064337,134.51238707816748,120.911767467387,190.9829766473204,155.0913348381901,251.91177065614335,351.2523301836688,242.99536177680352,337.8777168646589,193.95511294043382,325.9891716922056,275.68886100104993,306.6702857869691,390.1161082859125,343.8219894508855,422.80960751015897
labeled-data,cam1_G7c1_2,img3316.png,575.648620313724,63.181116043448114,505.8034174255612,115.19350117293108,566.7322114343841,173.1501588886407,638.0634824691036,159.77554556963088,161.03560742441675,147.88700039717742,113.48142673460373,205.843658112887,161.03560742441675,260.8281795354833,357.19660276989543,241.50929363024687,340.8498531577722,201.3854536732171,333.4195124249889,283.1192017338332,309.6424220800824,399.03251716525244,339.36378501121555,421.3235393636023
labeled-data,cam1_G7c1_2,img3403.png,577.1346884602807,69.12538862967476,501.3452129858912,121.13777375915772,566.7322114343841,171.66409074208406,636.5774143225469,150.85913669029094,168.46594815720002,128.56811449194083,138.74458522606687,161.2616137161873,144.68885781229352,241.50929363024676,311.1284902266391,228.13468031123693,337.8777168646589,189.49690850076382,331.93344427843226,281.6331335872766,306.6702857869691,388.63004013935586,342.33592130432885,421.3235393636023
labeled-data,cam1_G7c1_2,img3497.png,581.5928928999506,66.15325233656144,504.3173492790045,107.76316044014781,566.7322114343841,167.20588630241411,633.6052780294336,152.34520483684759,164.00774371753005,137.48452337128077,114.96749488116038,201.385453673217,150.63313039852014,257.85604324237,300.72601320074244,235.56502104402017,336.39164871810226,196.92724923354712,317.0727628128657,280.1470654407199,320.044899105979,396.06038087213915,354.22446647678214,422.809607510159
labeled-data,cam1_G7c1_2,img3522.png,571.190415874054,66.15325233656144,504.3173492790045,119.65170561260105,571.190415874054,171.66409074208406,635.0913461759903,143.42879595750765,159.54953927786008,143.42879595750742,111.99535858804705,207.32972625944365,147.66099410540684,253.3978388027,296.2678087610725,235.56502104402017,330.4473761318756,192.46904479387717,317.0727628128657,284.60526988038987,315.58669466630903,390.1161082859125,345.3080575974422,424.2956756567157
labeled-data,cam1_G7c1_2,img3789.png,569.7043477274974,67.63932048311808,504.3173492790045,110.73529673326111,565.2461432878274,171.66409074208406,636.5774143225469,138.97059151783765,143.20278966573684,155.31734112996065,109.02322229493376,210.30186255255694,144.68885781229352,248.93963436303005,293.2956724679592,232.59288475090688,328.96130798531897,195.44118108699047,315.58669466630903,280.1470654407199,312.61455837319573,393.08824457902585,346.79412574399885,421.3235393636023
labeled-data,cam1_G7c1_2,img3796.png,577.1346884602807,64.66718419000479,502.83128113244777,113.70743302637443,560.7879388481574,167.20588630241411,638.0634824691036,150.85913669029094,153.60526669163346,152.34520483684736,111.99535858804705,208.8157944060003,150.63313039852014,247.4535662164734,293.2956724679592,235.56502104402017,327.4752398387623,190.98297664732053,311.1284902266391,278.6609972941633,314.1006265197524,391.6021764324692,351.2523301836688,421.3235393636023
labeled-data,cam1_G7c1_2,img3819.png,578.6207566068373,66.15325233656144,510.26162186523106,116.67956931948775,566.7322114343841,171.66409074208406,630.6331417363203,150.85913669029094,149.1470622519635,149.37306854373406,113.48142673460373,208.8157944060003,138.74458522606687,247.4535662164734,291.8096043214025,235.56502104402017,328.96130798531897,195.44118108699047,318.5588309594224,283.1192017338332,318.5588309594224,387.1439719927992,355.7105346233388,424.2956756567157
labeled-data,cam1_G7c1_2,img3907.png,583.0789610465073,67.63932048311811,501.3452129858912,115.19350117293108,568.2182795809407,167.20588630241411,627.661005443207,155.31734112996088,149.1470622519635,150.8591366902907,110.5092904414904,210.30186255255694,141.7167215191802,244.48142992336005,294.78174061451585,231.10681660435023,327.4752398387623,193.95511294043382,355.7105346233388,297.9798831993998,311.1284902266391,393.08824457902585,358.6826709164521,421.3235393636023
labeled-data,cam1_G7c1_2,img3937.png,584.565029193064,64.66718419000479,508.7755537186745,113.70743302637443,568.2182795809407,171.66409074208406,641.0356187622169,158.28947742307417,168.46594815720002,150.8591366902907,111.99535858804705,208.8157944060003,149.1470622519635,248.93963436303005,296.2678087610725,234.07895289746352,331.93344427843226,190.98297664732053,311.1284902266391,283.1192017338332,311.1284902266391,388.63004013935586,340.8498531577722,413.89319863081903
labeled-data,cam1_G7c1_2,img3967.png,583.0789610465073,67.63932048311811,507.28948557211777,104.79102414703449,571.190415874054,167.20588630241411,630.6331417363203,152.34520483684759,161.03560742441675,143.42879595750742,113.48142673460373,199.89938552666035,155.0913348381901,257.85604324237,294.78174061451585,232.59288475090688,328.96130798531897,195.44118108699047,314.1006265197524,281.6331335872766,302.21208134729915,387.1439719927992,342.33592130432885,415.37926677737573
labeled-data,cam1_G7c1_2,img4280.png,587.5371654861773,67.63932048311811,505.8034174255612,113.70743302637443,569.7043477274974,167.20588630241411,635.0913461759903,153.83127298340423,156.57740298474678,152.34520483684736,116.45356302771702,207.32972625944365,150.63313039852014,254.8839069492567,290.32353617484586,228.13468031123693,330.4473761318756,188.01084035420718,309.6424220800824,277.1749291476066,308.15635393352574,388.63004013935586,339.36378501121555,412.4071304842624
labeled-data,cam1_G7c1_2,img4338.png,581.5928928999506,67.63932048311811,501.3452129858912,113.70743302637443,569.7043477274974,170.1780225955274,638.0634824691036,155.31734112996088,156.57740298474678,147.88700039717736,109.02322229493376,199.89938552666035,146.17492595885017,242.9953617768034,297.75387690762915,232.59288475090688,336.39164871810226,190.98297664732053,324.50310354564897,278.6609972941633,312.61455837319573,397.5464490186958,345.3080575974422,422.809607510159
labeled-data,cam1_G7c1_2,img4369.png,580.106824753394,66.15325233656144,504.3173492790045,109.24922858670446,566.7322114343841,168.69195444897076,635.0913461759903,156.80340927651753,152.1191985450768,147.88700039717736,116.45356302771702,205.843658112887,146.17492595885017,250.4257025095867,302.21208134729915,229.62074845779358,333.4195124249889,193.95511294043382,320.044899105979,277.1749291476066,311.1284902266391,390.1161082859125,351.2523301836688,415.37926677737573
labeled-data,cam1_G7c1_2,img4450.png,584.565029193064,63.18111604344814,504.3173492790045,110.73529673326111,563.7600751412707,171.66409074208406,633.6052780294336,159.77554556963088,147.66099410540684,155.31734112996065,114.96749488116038,213.27399884567023,150.63313039852014,250.4257025095867,302.21208134729915,232.59288475090688,331.93344427843226,198.41331738010376,318.5588309594224,275.68886100104993,306.6702857869691,385.65790384624256,337.8777168646589,415.37926677737573
labeled-data,cam1_G7c1_2,img4594.png,584.565029193064,67.63932048311811,505.8034174255612,106.27709229359114,563.7600751412707,168.69195444897076,638.0634824691036,156.80340927651753,164.00774371753005,146.4009322506207,128.3421082001703,188.01084035420712,150.63313039852014,238.53715733713346,352.73839833022544,231.10681660435023,330.4473761318756,193.95511294043382,352.73839833022544,292.03561061317316,293.2956724679592,387.1439719927992,327.4752398387623,416.8653349239324
